hour,day_of_week,month,rush_intensity,time_of_day,season,day_type,traffic_volume,avg_speed,travel_time,vol_speed_ratio,temp_celsius,rain_1h,snow_1h,clouds_all,weather_encoded,bad_weather,congestion_level
2,2,2,0,3,0,2,313,85.6,25.2,3.614,3.51,0.0,0.0,1,4,1,0
2,2,2,0,3,0,2,313,89.3,23.4,3.466,3.51,0.0,0.0,1,4,1,0
3,2,2,0,3,0,2,372,83.9,21.8,4.382,3.01,0.0,0.0,90,4,1,0
3,2,2,0,3,0,2,372,80.0,23.7,4.593,3.01,0.0,0.0,90,4,1,0
4,2,2,0,3,0,2,869,82.4,23.0,10.42,2.94,0.0,0.0,1,4,1,0
4,2,2,0,3,0,2,869,79.1,24.3,10.849,2.94,0.0,0.0,1,2,1,0
4,2,2,0,3,0,2,869,81.6,24.5,10.521,2.94,0.0,0.0,1,4,1,0
5,2,2,0,0,0,2,2622,64.8,31.6,39.848,3.87,0.0,0.0,1,4,1,1
5,2,2,0,0,0,2,2622,64.2,31.3,40.215,3.87,0.0,0.0,1,2,1,1
5,2,2,0,0,0,2,2622,58.7,29.3,43.92,3.87,0.0,0.0,1,4,1,1
5,2,2,0,0,0,2,2622,63.9,31.2,40.401,3.87,0.0,0.0,1,2,1,1
6,2,2,0,0,0,2,5423,37.1,50.8,142.336,4.0,0.0,0.0,1,4,1,2
6,2,2,0,0,0,2,5423,31.6,43.6,166.35,4.0,0.0,0.0,1,4,1,2
7,2,2,2,0,0,2,6094,24.5,50.4,238.98,3.22,0.0,0.0,90,4,1,2
8,2,2,2,0,0,2,5732,29.5,49.0,187.934,2.53,0.0,0.0,90,4,1,2
8,2,2,2,0,0,2,5732,34.9,48.2,159.666,2.53,0.0,0.0,90,4,1,2
9,2,2,2,0,0,2,4933,34.7,46.4,138.179,4.2,0.0,0.0,90,4,1,2
9,2,2,2,0,0,2,4933,43.2,44.1,111.606,4.2,0.0,0.0,90,4,1,2
10,2,2,1,0,0,2,4215,49.0,43.0,84.3,5.74,0.0,0.0,75,4,1,1
10,2,2,1,0,0,2,4215,47.1,42.2,87.63,5.74,0.0,0.0,75,2,1,1
11,2,2,1,0,0,2,4584,39.7,40.2,112.629,6.67,0.0,0.0,90,4,1,2
11,2,2,1,0,0,2,4584,41.8,45.2,107.103,6.67,0.0,0.0,90,2,1,2
12,2,2,0,1,0,2,4808,44.3,43.4,106.137,8.4,0.0,0.0,75,4,1,2
12,2,2,0,1,0,2,4808,45.7,40.5,102.955,8.4,0.0,0.0,75,4,1,2
13,2,2,0,1,0,2,4779,39.1,44.8,119.177,9.14,0.0,0.0,75,4,1,2
13,2,2,0,1,0,2,4779,45.6,43.3,102.554,9.14,0.0,0.0,75,2,1,2
14,2,2,1,1,0,2,5052,41.5,48.5,118.871,10.86,0.0,0.0,75,4,1,2
15,2,2,1,1,0,2,5492,35.1,49.7,152.133,12.14,0.0,0.0,1,0,0,2
16,2,2,2,1,0,2,6359,24.2,50.0,252.341,12.87,0.0,0.0,75,1,0,2
17,2,2,2,2,0,2,5839,29.9,51.1,188.964,12.41,0.0,0.0,75,1,0,2
18,2,2,2,2,0,2,4524,50.2,41.2,88.359,10.44,0.0,0.0,90,4,1,2
18,2,2,2,2,0,2,4524,45.3,39.3,97.711,10.44,0.0,0.0,90,4,1,2
19,2,2,0,2,0,2,3289,61.1,35.2,52.963,8.94,0.0,0.0,75,4,1,1
19,2,2,0,2,0,2,3289,57.8,33.8,55.935,8.94,0.0,0.0,75,4,1,1
20,2,2,0,2,0,2,2826,60.4,34.1,46.026,7.34,0.0,0.0,90,4,1,1
21,2,2,0,3,0,2,2836,63.4,38.0,44.037,6.23,0.0,0.0,90,2,1,1
22,2,2,0,3,0,2,2517,71.3,32.7,34.813,4.8,0.0,0.0,90,1,0,1
23,2,2,0,3,0,2,1276,75.3,27.3,16.723,4.07,0.0,0.0,90,1,0,0
0,3,2,0,3,0,2,555,87.2,20.8,6.293,2.93,0.0,0.0,90,1,0,0
1,3,2,0,3,0,2,428,86.3,21.1,4.903,2.28,0.0,0.0,90,4,1,0
2,3,2,0,3,0,2,304,82.6,22.6,3.636,2.07,0.0,0.0,90,1,0,0
3,3,2,0,3,0,2,465,80.9,22.2,5.678,1.88,0.0,0.0,90,1,0,0
4,3,2,0,3,0,2,1008,78.6,23.6,12.663,1.13,0.0,0.0,90,1,0,0
5,3,2,0,0,0,2,2809,63.0,36.1,43.891,0.63,0.0,0.0,90,1,0,1
6,3,2,0,0,0,2,6054,32.1,50.6,182.9,0.14,0.0,0.0,1,0,0,2
7,3,2,2,0,0,2,7027,15.0,59.2,439.188,-0.37,0.0,0.0,40,1,0,2
8,3,2,2,0,0,2,6383,28.1,53.2,219.347,-1.0,0.0,0.0,75,1,0,2
9,3,2,2,0,0,2,5403,35.6,44.7,147.623,-0.6,0.0,0.0,75,1,0,2
10,3,2,1,0,0,2,4885,41.2,44.7,115.758,-0.14,0.0,0.0,40,1,0,2
11,3,2,1,0,0,2,4988,41.9,42.5,116.27,0.47,0.0,0.0,40,1,0,2
12,3,2,0,1,0,2,5232,42.9,50.2,119.18,1.34,0.0,0.0,75,1,0,2
13,3,2,0,1,0,2,5303,37.9,44.5,136.324,1.47,0.0,0.0,90,1,0,2
14,3,2,1,1,0,2,5500,30.9,49.7,172.414,1.32,0.0,0.0,90,1,0,2
15,3,2,1,1,0,2,6165,27.8,52.7,214.062,0.76,0.0,0.0,90,1,0,2
16,3,2,2,1,0,2,7154,21.0,54.4,325.182,0.27,0.0,0.0,90,1,0,2
17,3,2,2,2,0,2,6257,30.1,51.9,201.19,-0.2,0.0,0.0,90,1,0,2
18,3,2,2,2,0,2,4860,43.4,44.8,109.459,-0.31,0.0,0.0,90,1,0,2
19,3,2,0,2,0,2,3594,52.5,39.6,67.178,-0.57,0.0,0.0,90,1,0,1
20,3,2,0,2,0,2,3210,53.8,36.4,58.577,-0.86,0.0,0.0,75,1,0,1
21,3,2,0,3,0,2,2716,64.6,32.2,41.402,-1.28,0.0,0.0,40,1,0,1
22,3,2,0,3,0,2,1956,66.8,30.9,28.85,-1.31,0.0,0.0,90,1,0,0
23,3,2,0,3,0,2,1135,80.7,26.8,13.892,-1.43,0.0,0.0,90,1,0,0
0,4,2,0,3,0,2,696,85.1,21.6,8.084,-1.53,0.0,0.0,90,3,1,0
1,4,2,0,3,0,2,338,85.2,17.1,3.921,-1.86,0.0,0.0,40,3,1,0
2,4,2,0,3,0,2,293,86.7,22.6,3.341,-2.06,0.0,0.0,90,3,1,0
3,4,2,0,3,0,2,334,87.3,22.4,3.783,-2.2,0.0,0.0,75,3,1,0
4,4,2,0,3,0,2,792,80.2,24.8,9.754,-2.46,0.0,0.0,75,3,1,0
5,4,2,0,0,0,2,2391,61.9,34.6,38.013,-3.06,0.0,0.0,75,3,1,0
6,4,2,0,0,0,2,4933,40.6,46.4,118.582,-3.46,0.0,0.0,75,3,1,2
7,4,2,2,0,0,2,5678,33.4,51.0,165.058,-3.46,0.0,0.0,90,3,1,2
8,4,2,2,0,0,2,5201,42.1,47.6,120.673,-3.66,0.0,0.0,90,3,1,2
9,4,2,2,0,0,2,4722,40.4,43.9,114.058,-3.73,0.0,0.0,90,3,1,2
10,4,2,1,0,0,2,4130,51.9,38.2,78.072,-3.53,0.0,0.0,90,3,1,1
11,4,2,1,0,0,2,4363,42.9,44.9,99.385,-3.53,0.0,0.0,90,3,1,1
12,4,2,0,1,0,2,4747,38.5,43.3,120.177,-3.27,0.0,0.0,90,4,1,2
12,4,2,0,1,0,2,4747,41.6,42.5,111.432,-3.27,0.0,0.0,90,3,1,2
13,4,2,0,1,0,2,4825,38.9,45.4,120.927,-3.33,0.0,0.0,90,3,1,2
13,4,2,0,1,0,2,4825,37.7,40.5,124.677,-3.33,0.0,0.0,90,4,1,2
14,4,2,1,1,0,2,5111,44.7,44.1,111.838,-3.0,0.0,0.0,90,3,1,2
15,4,2,1,1,0,2,5505,33.6,46.3,159.104,-3.2,0.0,0.0,1,3,1,2
16,4,2,2,1,0,2,6215,34.8,49.8,173.603,-3.0,0.0,0.0,1,3,1,2
17,4,2,2,2,0,2,5868,28.3,53.2,200.273,-3.33,0.0,0.0,1,0,0,2
18,4,2,2,2,0,2,4886,36.0,44.3,132.054,-3.6,0.0,0.0,90,1,0,2
19,4,2,0,2,0,2,3447,59.4,36.0,57.07,-4.2,0.0,0.0,1,0,0,1
20,4,2,0,2,0,2,2900,58.8,34.4,48.495,-4.75,0.0,0.0,75,1,0,1
21,4,2,0,3,0,2,2949,60.9,36.5,47.641,-5.13,0.0,0.0,75,1,0,1
22,4,2,0,3,0,2,2402,61.9,28.2,38.188,-5.29,0.0,0.0,1,0,0,0
23,4,2,0,3,0,2,1665,73.2,28.6,22.439,-5.87,0.0,0.0,1,0,0,0
0,5,2,0,3,0,2,1087,75.0,24.5,14.303,-6.13,0.0,0.0,1,0,0,0
1,5,2,0,3,0,2,655,83.2,23.8,7.779,-6.8,0.0,0.0,1,0,0,0
2,5,2,0,3,0,2,609,82.5,20.8,7.293,-7.66,0.0,0.0,1,0,0,0
3,5,2,0,3,0,2,396,86.7,21.6,4.515,-8.2,0.0,0.0,1,0,0,0
4,5,2,0,3,0,2,643,85.4,22.9,7.442,-8.53,0.0,0.0,1,0,0,0
5,5,2,0,0,0,2,1036,80.4,22.6,12.727,-9.06,0.0,0.0,1,0,0,0
6,5,2,0,0,0,2,1449,76.9,31.0,18.601,-9.5,0.0,0.0,1,0,0,0
7,5,2,2,0,0,2,2060,69.1,31.1,29.387,-9.81,0.0,0.0,1,0,0,0
8,5,2,2,0,0,2,2985,58.8,36.8,49.916,-9.75,0.0,0.0,1,0,0,1
9,5,2,2,0,0,2,3861,52.8,38.6,71.766,-8.74,0.0,0.0,5,0,0,1
10,5,2,1,0,0,2,4256,47.1,41.7,88.482,-7.07,0.0,0.0,1,0,0,1
11,5,2,1,0,0,2,4784,41.9,41.5,111.515,-5.01,0.0,0.0,5,0,0,2
12,5,2,0,1,0,2,5280,38.4,45.1,134.01,-3.07,0.0,0.0,20,1,0,2
13,5,2,0,1,0,2,5213,34.8,44.3,145.615,-2.0,0.0,0.0,1,0,0,2
14,5,2,1,1,0,2,4905,45.2,45.1,106.169,-0.51,0.0,0.0,40,1,0,2
15,5,2,1,1,0,2,4804,41.2,47.4,113.839,0.0,0.0,0.0,90,1,0,2
16,5,2,2,1,0,2,4771,42.7,45.7,109.176,0.4,0.0,0.0,90,1,0,2
17,5,2,2,2,0,2,4655,43.3,46.9,105.079,-0.25,0.0,0.0,90,1,0,2
18,5,2,2,2,0,2,4636,45.6,44.8,99.485,0.0,0.0,0.0,90,1,0,2
19,5,2,0,2,0,2,3450,56.5,38.1,60.0,-0.36,0.0,0.0,90,1,0,1
20,5,2,0,2,0,2,2906,60.8,32.7,47.023,-0.93,0.0,0.0,40,1,0,1
21,5,2,0,3,0,2,3234,62.0,36.8,51.333,-2.5,0.0,0.0,40,1,0,1
22,5,2,0,3,0,2,2596,54.4,32.0,46.859,-2.8,0.0,0.0,1,0,0,1
23,5,2,0,3,0,2,1943,74.3,31.4,25.803,-3.4,0.0,0.0,1,0,0,0
0,6,2,0,3,0,2,1298,79.8,23.8,16.064,-3.5,0.0,0.0,1,0,0,0
1,6,2,0,3,0,2,805,76.4,23.8,10.401,-3.56,0.0,0.0,40,1,0,0
2,6,2,0,3,0,2,602,86.8,23.0,6.856,-3.63,0.0,0.0,75,3,1,0
3,6,2,0,3,0,2,396,89.2,25.6,4.39,-3.81,0.0,0.0,90,3,1,0
4,6,2,0,3,0,2,643,85.3,21.2,7.451,-3.81,0.0,0.0,90,3,1,0
5,6,2,0,0,0,2,955,75.8,27.1,12.435,-3.54,0.0,0.0,75,1,0,0
6,6,2,0,0,0,2,1302,79.0,28.2,16.275,-4.06,0.0,0.0,75,1,0,0
7,6,2,2,0,0,2,1815,74.9,28.6,23.913,-4.56,0.0,0.0,75,1,0,0
8,6,2,2,0,0,2,2591,62.4,33.8,40.868,-4.34,0.0,0.0,75,1,0,1
9,6,2,2,0,0,2,3327,58.1,36.1,56.294,-3.34,0.0,0.0,75,1,0,1
10,6,2,1,0,0,2,3659,52.4,38.3,68.521,-1.88,0.0,0.0,40,3,1,1
11,6,2,1,0,0,2,4149,51.2,42.3,79.483,0.31,0.0,0.0,75,1,0,1
12,6,2,0,1,0,2,4475,44.3,47.5,98.786,1.2,0.0,0.0,90,1,0,1
13,6,2,0,1,0,2,4676,41.5,45.3,110.024,2.2,0.0,0.0,75,1,0,2
14,6,2,1,1,0,2,4527,44.6,43.1,99.276,2.68,0.0,0.0,40,1,0,2
15,6,2,1,1,0,2,4266,43.3,44.2,96.298,2.19,0.0,0.0,1,0,0,1
16,6,2,2,1,0,2,4329,46.3,38.8,91.522,1.94,0.0,0.0,20,1,0,1
17,6,2,2,2,0,2,4095,50.1,39.7,80.137,1.2,0.0,0.0,1,0,0,1
18,6,2,2,2,0,2,3679,55.8,38.5,64.771,-0.06,0.0,0.0,5,0,0,1
19,6,2,0,2,0,2,2951,61.2,32.7,47.444,-1.19,0.0,0.0,1,0,0,1
20,6,2,0,2,0,2,2447,61.2,31.2,39.341,-2.46,0.0,0.0,1,0,0,0
21,6,2,0,3,0,2,2028,73.8,26.8,27.112,-2.86,0.0,0.0,1,0,0,0
22,6,2,0,3,0,2,1464,79.7,24.8,18.141,-2.66,0.0,0.0,90,1,0,0
23,6,2,0,3,0,2,1054,79.8,24.8,13.045,-2.2,0.0,0.0,90,1,0,0
0,0,2,0,3,0,2,576,82.0,21.0,6.94,-2.26,0.0,0.0,90,1,0,0
1,0,2,0,3,0,2,338,85.0,22.5,3.93,-2.13,0.0,0.0,75,1,0,0
2,0,2,0,3,0,2,264,86.7,21.9,3.01,-2.81,0.0,0.0,90,3,1,0
3,0,2,0,3,0,2,307,87.8,22.2,3.457,-3.0,0.0,0.0,90,3,1,0
4,0,2,0,3,0,2,848,80.6,23.2,10.392,-3.07,0.0,0.0,90,1,0,0
5,0,2,0,0,0,2,2699,60.4,35.7,43.958,-3.8,0.0,0.0,1,0,0,1
6,0,2,0,0,0,2,5773,35.3,49.9,159.036,-4.36,0.0,0.0,1,0,0,2
7,0,2,2,0,0,2,6724,23.5,54.1,274.449,-4.94,0.0,0.0,1,0,0,2
8,0,2,2,0,0,2,6085,26.0,50.9,225.37,-4.2,0.0,0.0,40,1,0,2
9,0,2,2,0,0,2,5034,40.5,44.8,121.301,-2.44,0.0,0.0,40,1,0,2
10,0,2,1,0,0,2,4397,46.5,44.6,92.568,-0.33,0.0,0.0,75,1,0,1
11,0,2,1,0,0,2,4340,44.4,44.0,95.595,1.93,0.0,0.0,1,0,0,1
12,0,2,0,1,0,2,4802,45.6,43.3,103.047,5.07,0.0,0.0,40,1,0,2
13,0,2,0,1,0,2,4670,43.7,43.7,104.474,5.43,0.0,0.0,75,1,0,2
14,0,2,1,1,0,2,5178,37.6,45.1,134.145,5.93,0.0,0.0,90,1,0,2
15,0,2,1,1,0,2,5681,32.9,53.3,167.581,6.12,0.0,0.0,75,1,0,2
16,0,2,2,1,0,2,6516,26.2,52.1,239.559,6.12,0.0,0.0,75,1,0,2
17,0,2,2,2,0,2,6028,29.5,52.5,197.639,5.88,0.0,0.0,75,1,0,2
18,0,2,2,2,0,2,4580,44.0,48.3,101.778,4.73,0.0,0.0,75,1,0,2
19,0,2,0,2,0,2,3219,61.0,36.7,51.919,3.25,0.0,0.0,40,1,0,1
20,0,2,0,2,0,2,2647,59.3,29.8,43.897,2.56,0.0,0.0,75,1,0,1
21,0,2,0,3,0,2,2473,61.5,35.4,39.568,2.2,0.0,0.0,75,1,0,0
22,0,2,0,3,0,2,3711,55.2,37.5,66.032,2.2,0.0,0.0,1,0,0,1
23,0,2,0,3,0,2,1173,85.5,24.5,13.561,1.87,0.0,0.0,90,1,0,0
0,1,2,0,3,0,2,601,86.6,26.6,6.861,2.07,0.0,0.0,1,0,0,0
1,1,2,0,3,0,2,362,92.0,19.2,3.892,2.0,0.0,0.0,75,1,0,0
2,1,2,0,3,0,2,302,85.7,24.4,3.483,2.8,0.0,0.0,90,1,0,0
3,1,2,0,3,0,2,335,84.7,21.2,3.909,2.14,0.0,0.0,90,1,0,0
4,1,2,0,3,0,2,864,82.7,20.6,10.323,2.19,0.0,0.0,90,2,1,0
4,1,2,0,3,0,2,864,84.2,26.1,10.141,2.19,0.0,0.0,90,3,1,0
5,1,2,0,0,0,2,2740,58.7,29.2,45.896,2.0,0.0,0.0,75,1,0,1
6,1,2,0,0,0,2,5768,31.7,48.7,176.391,1.81,0.0,0.0,90,1,0,2
7,1,2,2,0,0,2,6109,28.8,47.3,205.0,2.0,0.0,0.0,90,3,1,2
7,1,2,2,0,0,2,6109,26.9,49.9,218.961,2.0,0.0,0.0,90,2,1,2
8,1,2,2,0,0,2,6301,25.3,52.9,239.582,2.6,0.0,0.0,90,1,0,2
9,1,2,2,0,0,2,5255,40.0,47.1,128.171,3.2,0.0,0.0,40,1,0,2
10,1,2,1,0,0,2,4532,46.1,43.1,96.221,4.8,0.0,0.0,75,1,0,2
11,1,2,1,0,0,2,4798,44.4,46.0,105.683,5.73,0.0,0.0,40,1,0,2
12,1,2,0,1,0,2,5029,40.7,45.1,120.6,5.74,0.0,0.0,40,1,0,2
13,1,2,0,1,0,2,4957,37.8,44.4,127.758,6.14,0.0,0.0,40,1,0,2
14,1,2,1,1,0,2,5442,36.8,47.8,143.968,6.21,0.0,0.0,75,1,0,2
15,1,2,1,1,0,2,5912,28.0,48.2,203.862,5.94,0.0,0.0,90,3,1,2
15,1,2,1,1,0,2,5912,29.9,51.3,191.327,5.94,0.0,0.0,90,2,1,2
16,1,2,2,1,0,2,6949,17.4,54.9,377.663,5.08,0.0,0.0,90,3,1,2
17,1,2,2,2,0,2,6365,24.5,53.3,249.608,3.76,0.0,0.0,90,2,1,2
17,1,2,2,2,0,2,6365,26.6,51.5,230.616,3.76,0.0,0.0,90,2,1,2
17,1,2,2,2,0,2,6365,25.0,52.8,244.808,3.76,0.0,0.0,90,3,1,2
18,1,2,2,2,0,2,4867,38.7,45.7,122.594,2.76,0.0,0.0,90,2,1,2
18,1,2,2,2,0,2,4867,44.7,40.3,106.499,2.76,0.0,0.0,90,3,1,2
19,1,2,0,2,0,2,3311,56.5,33.6,57.583,1.94,0.0,0.0,90,2,1,1
19,1,2,0,2,0,2,3311,55.3,35.4,58.81,1.94,0.0,0.0,90,3,1,1
20,1,2,0,2,0,2,2971,57.0,34.6,51.224,1.27,0.0,0.0,90,3,1,1
21,1,2,0,3,0,2,2890,55.5,37.0,51.15,0.56,0.0,0.0,90,2,1,1
21,1,2,0,3,0,2,2890,60.4,35.4,47.068,0.56,0.0,0.0,90,4,1,1
21,1,2,0,3,0,2,2890,57.0,35.5,49.828,0.56,0.0,0.0,90,3,1,1
22,1,2,0,3,0,2,2648,65.7,36.3,39.7,0.13,0.0,0.0,90,2,1,1
22,1,2,0,3,0,2,2648,63.6,36.0,40.991,0.13,0.0,0.0,90,4,1,1
22,1,2,0,3,0,2,2648,68.2,31.2,38.266,0.13,0.0,0.0,90,3,1,1
23,1,2,0,3,0,2,1141,79.3,28.2,14.209,-0.31,0.0,0.0,90,3,1,0
23,1,2,0,3,0,2,1141,76.4,25.9,14.742,-0.31,0.0,0.0,90,4,1,0
0,1,1,0,3,0,2,619,78.2,22.1,7.816,-0.5,0.0,0.0,90,4,1,0
1,1,1,0,3,0,2,395,88.5,21.4,4.413,-0.66,0.0,0.0,90,4,1,0
2,1,1,0,3,0,2,357,82.5,20.5,4.275,-0.93,0.0,0.0,90,4,1,0
3,1,1,0,3,0,2,375,85.0,22.2,4.36,-1.2,0.0,0.0,90,4,1,0
3,1,1,0,3,0,2,375,91.3,21.7,4.063,-1.2,0.0,0.0,90,3,1,0
4,1,1,0,3,0,2,896,82.9,27.0,10.679,-1.87,0.0,0.0,90,3,1,0
5,1,1,0,0,0,2,2278,68.4,35.3,32.824,-2.13,0.0,0.0,90,3,1,0
5,1,1,0,0,0,2,2278,70.1,30.6,32.039,-2.13,0.0,0.0,90,4,1,0
6,1,1,0,0,0,2,3771,55.0,36.3,67.339,-2.53,0.0,0.0,90,3,1,1
6,1,1,0,0,0,2,3771,57.0,40.2,65.017,-2.53,0.0,0.0,90,4,1,1
7,1,1,2,0,0,2,3683,51.4,40.3,70.286,-3.07,0.0,0.0,90,3,1,1
7,1,1,2,0,0,2,3683,52.0,39.2,69.491,-3.07,0.0,0.0,90,4,1,1
8,1,1,2,0,0,2,3997,47.3,36.9,82.754,-3.0,0.0,0.0,90,3,1,1
9,1,1,2,0,0,2,5810,31.8,47.5,177.134,-2.4,0.0,0.0,90,1,0,2
10,1,1,1,0,0,2,4513,44.5,42.9,99.187,-2.31,0.0,0.0,75,1,0,2
11,1,1,1,0,0,2,4537,39.4,41.5,112.302,-1.57,0.0,0.0,75,1,0,2
12,1,1,0,1,0,2,4816,39.9,42.1,117.751,-0.44,0.0,0.0,20,1,0,2
13,1,1,0,1,0,2,4805,46.3,48.3,101.586,1.26,0.0,0.0,75,1,0,2
14,1,1,1,1,0,2,5379,36.9,44.9,141.926,1.68,0.0,0.0,90,1,0,2
15,1,1,1,1,0,2,5712,35.0,51.0,158.667,1.86,0.0,0.0,90,1,0,2
16,1,1,2,1,0,2,6948,20.2,55.6,327.736,1.44,0.0,0.0,90,1,0,2
17,1,1,2,2,0,2,6466,19.7,53.5,312.367,1.38,0.0,0.0,90,2,1,2
17,1,1,2,2,0,2,6466,25.0,54.6,248.692,1.38,0.0,0.0,90,3,1,2
18,1,1,2,2,0,2,4755,45.6,42.4,102.039,-0.73,0.0,0.0,90,3,1,2
18,1,1,2,2,0,2,4755,38.9,43.2,119.173,-0.73,0.0,0.0,90,4,1,2
19,1,1,0,2,0,2,3200,60.2,36.9,52.288,-1.19,0.0,0.0,90,3,1,1
20,1,1,0,2,0,2,2927,55.6,30.9,51.714,-2.25,0.0,0.0,40,3,1,1
21,1,1,0,3,0,2,2439,65.7,35.5,36.567,-2.43,0.0,0.0,75,3,1,0
22,1,1,0,3,0,2,1720,74.4,28.8,22.812,-3.31,0.0,0.0,90,3,1,0
22,1,1,0,3,0,2,1720,71.9,26.7,23.594,-3.31,0.0,0.0,90,4,1,0
23,1,1,0,3,0,2,1084,86.6,27.6,12.374,-3.67,0.0,0.0,90,3,1,0
0,4,2,0,3,0,2,565,82.9,23.0,6.734,-4.53,0.0,0.0,90,1,0,0
1,4,2,0,3,0,2,359,84.7,20.4,4.189,-5.37,0.0,0.0,75,1,0,0
2,4,2,0,3,0,2,258,88.0,23.2,2.899,-6.18,0.0,0.0,40,1,0,0
3,4,2,0,3,0,2,342,84.3,17.1,4.009,-6.62,0.0,0.0,1,0,0,0
4,4,2,0,3,0,2,856,77.1,25.1,10.96,-7.25,0.0,0.0,1,0,0,0
5,4,2,0,0,0,2,2751,59.2,36.4,45.698,-7.66,0.0,0.0,1,0,0,1
6,4,2,0,0,0,2,5939,32.9,48.0,175.192,-8.12,0.0,0.0,1,0,0,2
7,4,2,2,0,0,2,6684,22.2,50.9,288.103,-8.25,0.0,0.0,1,0,0,2
8,4,2,2,0,0,2,6031,34.8,51.0,168.464,-8.21,0.0,0.0,1,0,0,2
9,4,2,2,0,0,2,5165,37.0,44.5,135.921,-7.14,0.0,0.0,1,0,0,2
10,4,2,1,0,0,2,4765,44.5,48.3,104.725,-6.22,0.0,0.0,1,0,0,2
11,4,2,1,0,0,2,5013,41.4,44.0,118.231,-4.27,0.0,0.0,40,1,0,2
12,4,2,0,1,0,2,4949,39.1,44.4,123.416,-2.8,0.0,0.0,1,0,0,2
13,4,2,0,1,0,2,5119,36.2,46.6,137.608,-2.0,0.0,0.0,1,0,0,2
14,4,2,1,1,0,2,5465,30.2,43.7,175.16,-1.67,0.0,0.0,40,1,0,2
15,4,2,1,1,0,2,6207,29.6,51.2,202.843,-2.0,0.0,0.0,40,1,0,2
16,4,2,2,1,0,2,6686,26.7,55.7,241.372,-2.13,0.0,0.0,40,1,0,2
17,4,2,2,2,0,2,6515,20.1,52.4,308.768,-2.66,0.0,0.0,40,1,0,2
18,4,2,2,2,0,2,5022,38.7,42.8,126.499,-3.43,0.0,0.0,1,0,0,2
19,4,2,0,2,0,2,3581,52.2,37.0,67.312,-4.56,0.0,0.0,5,0,0,1
20,4,2,0,2,0,2,2973,61.9,31.0,47.266,-5.07,0.0,0.0,5,0,0,1
21,4,2,0,3,0,2,3225,56.8,35.5,55.796,-5.78,0.0,0.0,5,0,0,1
22,4,2,0,3,0,2,1866,75.3,31.6,24.456,-6.46,0.0,0.0,1,0,0,0
23,4,2,0,3,0,2,1305,75.8,25.3,16.992,-7.06,0.0,0.0,1,0,0,0
0,4,3,0,3,1,2,722,79.1,25.0,9.014,-7.39,0.0,0.0,1,0,0,0
1,4,3,0,3,1,2,406,84.5,19.1,4.749,-8.39,0.0,0.0,1,0,0,0
2,4,3,0,3,1,2,310,85.8,25.3,3.571,-9.19,0.0,0.0,1,0,0,0
3,4,3,0,3,1,2,373,87.8,24.1,4.2,-9.59,0.0,0.0,1,0,0,0
4,4,3,0,3,1,2,831,80.6,23.2,10.184,-10.62,0.0,0.0,1,0,0,0
5,4,3,0,0,1,2,2576,65.6,30.2,38.679,-11.06,0.0,0.0,1,0,0,1
6,4,3,0,0,1,2,5495,32.7,46.5,163.056,-11.46,0.0,0.0,1,0,0,2
7,4,3,2,0,1,2,6459,24.5,52.9,253.294,-11.86,0.0,0.0,20,1,0,2
8,4,3,2,0,1,2,5874,28.9,51.5,196.455,-11.07,0.0,0.0,40,1,0,2
9,4,3,2,0,1,2,5025,37.2,40.9,131.545,-8.2,0.0,0.0,1,0,0,2
10,4,3,1,0,1,2,4837,45.5,46.6,104.022,-7.6,0.0,0.0,75,1,0,2
11,4,3,1,0,1,2,5370,34.2,47.4,152.557,-6.27,0.0,0.0,1,0,0,2
12,4,3,0,1,1,2,5727,31.7,46.3,175.138,-3.34,0.0,0.0,1,0,0,2
13,4,3,0,1,1,2,5665,36.5,43.2,151.067,-3.27,0.0,0.0,1,0,0,2
14,4,3,1,1,1,2,5718,35.1,48.9,158.393,-1.93,0.0,0.0,75,1,0,2
15,4,3,1,1,1,2,5967,35.3,50.3,164.38,-1.0,0.0,0.0,75,1,0,2
16,4,3,2,1,1,2,6607,25.4,51.8,250.265,-1.5,0.0,0.0,90,1,0,2
17,4,3,2,2,1,2,6125,26.9,52.4,219.534,-2.25,0.0,0.0,90,3,1,2
18,4,3,2,2,1,2,5208,44.1,50.1,115.477,-2.87,0.0,0.0,90,3,1,2
19,4,3,0,2,1,2,3960,52.1,39.0,74.576,-2.93,0.0,0.0,90,3,1,1
20,4,3,0,2,1,2,3380,55.7,35.4,59.612,-3.19,0.0,0.0,90,3,1,1
21,4,3,0,3,1,2,3107,59.1,39.0,51.697,-3.5,0.0,0.0,75,3,1,1
21,4,3,0,3,1,2,3107,59.5,35.1,51.355,-3.5,0.0,0.0,75,4,1,1
22,4,3,0,3,1,2,2448,64.8,33.6,37.204,-3.4,0.0,0.0,90,3,1,0
22,4,3,0,3,1,2,2448,61.4,31.0,39.231,-3.4,0.0,0.0,90,4,1,0
23,4,3,0,3,1,2,1883,76.1,31.7,24.423,-3.2,0.0,0.0,90,1,0,0
0,0,4,0,3,1,2,1080,79.1,22.9,13.483,-2.94,0.0,0.0,90,1,0,0
1,0,4,0,3,1,2,672,83.8,23.7,7.925,-2.81,0.0,0.0,90,1,0,0
2,0,4,0,3,1,2,522,91.0,23.2,5.674,-2.73,0.0,0.0,90,1,0,0
3,0,4,0,3,1,2,365,84.3,21.5,4.279,-3.0,0.0,0.0,90,1,0,0
